time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,u,w,q,theta,elevAngle
7.850703955,7.171064008,-3.391819852,1.792950711,-0.378915979,0.765443451,0.28875072,-0.801330725,-0.992837057,-2.184090862,-0.160554717,-0.166925099,-0.126837844,-0.220244933,0.374945897,-0.84210131,-0.841333778,-19
7.858920813,7.168109666,-3.384452798,1.795620657,-0.354521055,0.884046449,0.320393539,-0.800762044,-1.004131268,-2.17742977,0.068241632,-1.355305268,0.799331009,-0.592251248,-2.960841608,11.18949342,-0.748088,19
7.867254019,7.165255005,-3.379364171,1.797198591,-0.34255929,0.610635311,0.189352075,-0.795424808,-0.986564525,-2.183797102,0.640468423,2.108009213,-0.764079826,0.005733737,0.29196671,-0.561327984,-0.752765733,-19
7.875437021,7.162698351,-3.373106496,1.799032544,-0.306798454,0.750920944,0.220074342,-0.787855093,-0.981243211,-2.181677601,0.908365724,0.638557644,0.254340174,-0.013262505,0.306332096,-0.344218092,-0.755634217,-19
7.883888006,7.160168771,-3.36652611,1.800779351,-0.303549652,0.789646386,0.209616901,-0.780748603,-0.982933949,-2.176011184,0.852778783,-0.202888608,0.679970008,0.334433347,3.897021884,-13.74957051,-0.870213971,-19
7.892227888,7.158042783,-3.360561464,1.802162351,-0.25511851,0.715757443,0.165959915,-0.772826824,-0.973255417,-2.17482822,0.950613493,1.161423862,0.141955725,-0.303003501,0.180011955,-1.725226224,-0.884590856,-19
7.900535822,7.155864481,-3.353696135,1.803417548,-0.261396332,0.823839453,0.150623715,-0.767906276,-0.975288239,-2.17039356,0.590465817,-0.243938607,0.532159205,-0.071931971,0.001722441,0.957930075,-0.876608106,-19
7.908746958,7.153834858,-3.346576945,1.804560573,-0.243554657,0.854302894,0.137163009,-0.762563383,-0.979157164,-2.164048046,0.641147109,-0.464271058,0.761461644,0.136312275,-2.930277898,-1.423413988,-0.888469889,-19
7.917177916,7.152085887,-3.339821395,1.805292498,-0.209876591,0.810665955,0.087830907,-0.760435845,-0.981822377,-2.161386979,0.255304561,-0.319825514,0.319328027,0.038438739,0.253302533,-0.069827546,-0.889051785,-19
7.925644875,7.150476845,-3.333702251,1.805353713,-0.193085062,0.734297335,0.007345894,-0.751777756,-0.975111501,-2.155975293,1.038970725,0.805305125,0.649402346,0.094346765,3.716090252,0.372329058,-0.885949043,-19
